epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,954.384,0.5262,0.73195,1.13179,0.83735,0.71474,0.82316,0.74359,0.55625,0.67642,1.33372,0.000148625,0.000148625,0.000148625
91,965.698,0.39717,0.68193,1.15118,0.82152,0.77157,0.83857,0.74475,0.56099,0.6714,1.32041,0.00013625,0.00013625,0.00013625
92,976.363,0.3754,0.54063,1.12897,0.846,0.75881,0.84375,0.7507,0.54832,0.60602,1.30599,0.000123875,0.000123875,0.000123875
93,986.928,0.37666,0.51502,1.13768,0.84492,0.77042,0.85229,0.76068,0.5505,0.67643,1.3194,0.0001115,0.0001115,0.0001115
94,997.505,0.37838,0.52479,1.13782,0.77562,0.79558,0.84781,0.75339,0.55299,0.64456,1.31428,9.9125e-05,9.9125e-05,9.9125e-05
95,1008.02,0.36265,0.49584,1.13218,0.79144,0.82,0.85282,0.75719,0.5496,0.61906,1.3154,8.675e-05,8.675e-05,8.675e-05
96,1018.58,0.36544,0.47929,1.12488,0.80037,0.79476,0.84786,0.75042,0.55237,0.69745,1.31258,7.4375e-05,7.4375e-05,7.4375e-05
97,1029.1,0.35892,0.49737,1.13437,0.86808,0.72625,0.83169,0.74064,0.55282,0.69,1.31295,6.2e-05,6.2e-05,6.2e-05
98,1039.68,0.35987,0.47027,1.13561,0.90543,0.76962,0.85883,0.7594,0.55298,0.59849,1.30927,4.9625e-05,4.9625e-05,4.9625e-05
99,1050.21,0.35293,0.47001,1.10767,0.86291,0.79043,0.86017,0.76195,0.54661,0.60225,1.30177,3.725e-05,3.725e-05,3.725e-05
100,1060.78,0.34979,0.49669,1.123,0.83026,0.78983,0.86622,0.77028,0.54455,0.61471,1.30052,2.4875e-05,2.4875e-05,2.4875e-05
